code,name,market,industry
7751,キヤノン,プライム,電気機器
7752,リコー,プライム,電気機器
7760,ＩＭＶ,スタンダード,精密機器
7762,シチズン時計,プライム,精密機器
7769,リズム,プライム,精密機器
7771,日本精密,スタンダード,精密機器
7774,ジャパン・ティッシュエンジニアリング,グロース,精密機器
7775,大研医器,スタンダード,精密機器
7776,セルシード,グロース,精密機器
7777,スリー・ディー・マトリックス,グロース,精密機器
7779,ＣＹＢＥＲＤＹＮＥ,グロース,精密機器
7780,メニコン,プライム,精密機器
7781,平山ホールディングス,スタンダード,精密機器
7782,シンシア,スタンダード,精密機器
7791,ドリームベッド,スタンダード,その他製品
7792,コラントッテ,グロース,その他製品
7793,イメージ・マジック,グロース,その他製品
7794,イーディーピー,グロース,その他製品
7795,ＫＹＯＲＩＴＳＵ,スタンダード,その他製品
7800,アミファ,スタンダード,その他製品
7803,ブシロード,グロース,その他製品
7804,ビーアンドピー,スタンダード,その他製品
7805,プリントネット,スタンダード,その他製品
7806,ＭＴＧ,グロース,その他製品
7807,幸和製作所,スタンダード,その他製品
7808,シー・エス・ランバー,スタンダード,その他製品
7809,壽屋,スタンダード,その他製品
7810,クロスフォー,スタンダード,その他製品
7811,中本パックス,スタンダード,その他製品
7812,クレステック,スタンダード,その他製品
7813,プラッツ,スタンダード,その他製品
7814,日本創発グループ,スタンダード,その他製品
7815,東京ボード工業,スタンダード,その他製品
7818,トランザクション,プライム,その他製品
7819,粧美堂,スタンダード,その他製品
7820,ニホンフラッシュ,プライム,その他製品
7821,前田工繊,プライム,その他製品
7822,永大産業,スタンダード,その他製品
7823,アートネイチャー,スタンダード,その他製品
7826,フルヤ金属,プライム,その他製品
7827,オービス,スタンダード,その他製品
7831,ウイルコホールディングス,スタンダード,その他製品
7832,バンダイナムコホールディングス,プライム,その他製品
7833,アイフィスジャパン,スタンダード,その他製品
7836,アビックス,スタンダード,その他製品
7837,アールシーコア,スタンダード,その他製品
7839,ＳＨＯＥＩ,プライム,その他製品
7840,フランスベッドホールディングス,プライム,その他製品
7841,遠藤製作所,スタンダード,その他製品
7844,マーベラス,プライム,情報・通信業
7846,パイロットコーポレーション,プライム,その他製品
7847,グラファイトデザイン,スタンダード,その他製品
7849,スターツ出版,スタンダード,情報・通信業
7850,総合商研,スタンダード,その他製品
7851,カワセコンピュータサプライ,スタンダード,その他製品
7856,萩原工業,プライム,その他製品
7857,セキ,スタンダード,その他製品
7859,アルメディオ,スタンダード,その他製品
7860,エイベックス,プライム,情報・通信業
7863,平賀,スタンダード,その他製品
7864,フジシールインターナショナル,プライム,その他製品
7865,ピープル,スタンダード,その他製品
7867,タカラトミー,プライム,その他製品
7868,広済堂ホールディングス,プライム,その他製品
7871,フクビ化学工業,スタンダード,化学
7872,エステールホールディングス,スタンダード,その他製品
7874,レック,プライム,化学
7875,竹田ｉＰホールディングス,スタンダード,その他製品
7877,永大化工,スタンダード,化学
7878,光・彩,スタンダード,その他製品
7879,ノダ,スタンダード,その他製品
7883,サンメッセ,スタンダード,その他製品
7885,タカノ,スタンダード,その他製品
7886,ヤマト　モビリティ　＆　Ｍｆｇ．,スタンダード,化学
7887,南海プライウッド,スタンダード,その他製品
7888,三光合成,プライム,化学
7893,プロネクサス,プライム,その他製品
7896,セブン工業,スタンダード,その他製品
7897,ホクシン,スタンダード,その他製品
7898,ウッドワン,スタンダード,その他製品
7901,マツモト,スタンダード,その他製品
7902,ソノコム,スタンダード,その他製品
7906,ヨネックス,スタンダード,その他製品
7908,きもと,スタンダード,化学
7911,ＴＯＰＰＡＮホールディングス,プライム,その他製品
7912,大日本印刷,プライム,その他製品
7914,共同印刷,プライム,その他製品
7915,ＮＩＳＳＨＡ,プライム,その他製品
7916,光村印刷,スタンダード,その他製品
7917,ＺＡＣＲＯＳ,プライム,化学
7918,ヴィア・ホールディングス,スタンダード,小売業
7919,野崎印刷紙業,スタンダード,その他製品
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,プライム,その他製品
7927,ムトー精工,スタンダード,化学
7928,旭化学工業,スタンダード,化学
7931,未来工業,プライム,化学
7932,ニッピ,スタンダード,その他製品
7936,アシックス,プライム,その他製品
7937,ツツミ,スタンダード,その他製品
7938,リーガルコーポレーション,スタンダード,その他製品
7939,研創,スタンダード,その他製品
7942,ＪＳＰ,プライム,化学
7943,ニチハ,プライム,ガラス・土石製品
7944,ローランド,プライム,その他製品
7946,光陽社,スタンダード,その他製品
7947,エフピコ,プライム,化学
7949,小松ウオール工業,プライム,その他製品
7951,ヤマハ,プライム,その他製品
7952,河合楽器製作所,プライム,その他製品
7953,菊水化学工業,スタンダード,その他製品
7955,クリナップ,プライム,その他製品
7956,ピジョン,プライム,その他製品
7957,フジコピアン,スタンダード,その他製品
7962,キングジム,プライム,その他製品
7963,興研,スタンダード,その他製品
7965,象印マホービン,プライム,電気機器
7966,リンテック,プライム,その他製品
7970,信越ポリマー,プライム,化学
7971,東リ,スタンダード,化学
7972,イトーキ,プライム,その他製品
7974,任天堂,プライム,その他製品
7975,リヒトラブ,スタンダード,その他製品
7976,三菱鉛筆,プライム,その他製品
7979,松風,プライム,精密機器
7980,重松製作所,スタンダード,その他製品
7981,タカラスタンダード,プライム,その他製品
7983,ミロク,スタンダード,その他製品
7984,コクヨ,プライム,その他製品
7985,ネポン,スタンダード,金属製品
7986,日本アイ・エス・ケイ,スタンダード,その他製品
7987,ナカバヤシ,スタンダード,その他製品
7988,ニフコ,プライム,化学
7989,立川ブラインド工業,プライム,金属製品
7990,グローブライド,プライム,その他製品
7991,マミヤ・オーピー,スタンダード,機械
7992,セーラー万年筆,スタンダード,その他製品
7994,オカムラ,プライム,その他製品
7995,バルカー,プライム,化学
7997,くろがね工作所,スタンダード,その他製品
8001,伊藤忠商事,プライム,卸売業
8002,丸紅,プライム,卸売業
8005,スクロール,プライム,小売業
8006,ユアサ・フナショク,スタンダード,卸売業
8007,高島,プライム,卸売業
8008,ヨンドシーホールディングス,プライム,小売業
8011,三陽商会,プライム,繊維製品
8012,長瀬産業,プライム,卸売業
8013,ナイガイ,スタンダード,繊維製品
8014,蝶理,プライム,卸売業
8015,豊田通商,プライム,卸売業
8016,オンワードホールディングス,プライム,繊維製品
8018,三共生興,スタンダード,卸売業
8020,兼松,プライム,卸売業
8022,美津濃,プライム,その他製品
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,スタンダード,情報・通信業
8025,ツカモトコーポレーション,スタンダード,卸売業
8029,ルックホールディングス,スタンダード,繊維製品
8030,中央魚類,スタンダード,卸売業
8031,三井物産,プライム,卸売業
8032,日本紙パルプ商事,プライム,卸売業
8035,東京エレクトロン,プライム,電気機器
8037,カメイ,プライム,卸売業
8039,築地魚市場,スタンダード,卸売業
8040,東京ソワール,スタンダード,繊維製品
8041,ＯＵＧホールディングス,スタンダード,卸売業
8043,スターゼン,プライム,卸売業
8045,横浜丸魚,スタンダード,卸売業
8046,丸藤シートパイル,スタンダード,卸売業
8050,セイコーグループ,プライム,精密機器
8051,山善,プライム,卸売業
8052,椿本興業,プライム,卸売業
8053,住友商事,プライム,卸売業
8056,ＢＩＰＲＯＧＹ,プライム,情報・通信業
8057,内田洋行,プライム,卸売業
8058,三菱商事,プライム,卸売業
8059,第一実業,プライム,卸売業
8060,キヤノンマーケティングジャパン,プライム,卸売業
8061,西華産業,プライム,卸売業
8065,佐藤商事,プライム,卸売業
8066,三谷商事,スタンダード,卸売業
8070,東京産業,プライム,卸売業
8074,ＹＵＡＳＡ,プライム,卸売業
8075,神鋼商事,プライム,卸売業
8076,カノークス,スタンダード,卸売業
8077,トルク,スタンダード,卸売業
8078,阪和興業,プライム,卸売業
8079,正栄食品工業,プライム,卸売業
8081,カナデン,プライム,卸売業
8084,ＲＹＯＤＥＮ,プライム,卸売業
8085,ナラサキ産業,スタンダード,卸売業
8086,ニプロ,プライム,精密機器
8088,岩谷産業,プライム,卸売業
8089,ナイス,スタンダード,卸売業
8091,ニチモウ,プライム,卸売業
8093,極東貿易,プライム,卸売業
8095,アステナホールディングス,プライム,卸売業
8097,三愛オブリ,プライム,卸売業
8098,稲畑産業,プライム,卸売業
8101,ＧＳＩクレオス,プライム,卸売業
8103,明和産業,プライム,卸売業
8104,クワザワホールディングス,スタンダード,卸売業
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,スタンダード,卸売業
8107,キムラタン,スタンダード,繊維製品
8111,ゴールドウイン,プライム,繊維製品
8113,ユニ・チャーム,プライム,化学
8115,ムーンバット,スタンダード,卸売業
8117,中央自動車工業,スタンダード,卸売業
8118,キング,スタンダード,繊維製品
8119,三栄コーポレーション,スタンダード,卸売業
8123,川辺,スタンダード,卸売業
8125,ワキタ,プライム,卸売業
8127,ヤマトインターナショナル,スタンダード,繊維製品
8129,東邦ホールディングス,プライム,卸売業
8130,サンゲツ,プライム,卸売業
8131,ミツウロコグループホールディングス,スタンダード,卸売業
8132,シナネンホールディングス,プライム,卸売業
8133,伊藤忠エネクス,プライム,卸売業
8135,ゼット,スタンダード,卸売業
8136,サンリオ,プライム,卸売業
8137,サンワテクノス,プライム,卸売業
8138,三京化成,スタンダード,卸売業
8139,ナガホリ,スタンダード,卸売業
8141,新光商事,プライム,卸売業
8142,トーホー,プライム,卸売業
8143,ラピーヌ,スタンダード,繊維製品
8144,デンキョーグループホールディングス,スタンダード,卸売業
8147,トミタ,スタンダード,卸売業
8150,三信電気,プライム,卸売業
8151,東陽テクニカ,プライム,卸売業
8152,ソマール,スタンダード,卸売業
8153,モスフードサービス,プライム,卸売業
8154,加賀電子,プライム,卸売業
8157,都築電気,プライム,情報・通信業
8158,ソーダニッカ,プライム,卸売業
8159,立花エレテック,プライム,卸売業
8160,木曽路,プライム,小売業
8163,ＳＲＳホールディングス,プライム,小売業
8165,千趣会,スタンダード,小売業
8166,タカキュー,スタンダード,小売業
8167,リテールパートナーズ,プライム,小売業
8173,Ｊｏｓｈｉｎ,プライム,小売業
8174,日本瓦斯,プライム,小売業
8179,ロイヤルホールディングス,プライム,小売業
8181,東天紅,スタンダード,小売業
8185,チヨダ,プライム,小売業
8194,ライフコーポレーション,プライム,小売業
8198,マックスバリュ東海,スタンダード,小売業
8200,リンガーハット,プライム,小売業
8202,ラオックスホールディングス,スタンダード,小売業
8203,ＭｒＭａｘＨＤ,プライム,小売業
8207,テンアライド,スタンダード,小売業
8214,ＡＯＫＩホールディングス,プライム,小売業
8217,オークワ,プライム,小売業
8218,コメリ,プライム,小売業
8219,青山商事,プライム,小売業
8225,タカチホ,スタンダード,卸売業
8226,理経,スタンダード,卸売業
8227,しまむら,プライム,小売業
8230,はせがわ,スタンダード,小売業
8233,高島屋,プライム,小売業
8237,松屋,プライム,小売業
8242,エイチ・ツー・オー　リテイリング,プライム,小売業
8244,近鉄百貨店,スタンダード,小売業
8247,大和,スタンダード,小売業
8252,丸井グループ,プライム,小売業
8253,クレディセゾン,プライム,その他金融業
8254,さいか屋,スタンダード,小売業
8255,アクシアル　リテイリング,プライム,小売業
8260,井筒屋,スタンダード,小売業
8267,イオン,プライム,小売業
8273,イズミ,プライム,小売業
8275,フォーバル,スタンダード,卸売業
8276,平和堂,プライム,小売業
8278,フジ,プライム,小売業
8281,ゼビオホールディングス,プライム,小売業
8282,ケーズホールディングス,プライム,小売業
8283,ＰＡＬＴＡＣ,プライム,卸売業
8285,三谷産業,スタンダード,卸売業
8291,日産東京販売ホールディングス,スタンダード,小売業
8303,ＳＢＩ新生銀行,プライム,銀行業
8304,あおぞら銀行,プライム,銀行業
8306,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業
8308,りそなホールディングス,プライム,銀行業
8309,三井住友トラストグループ,プライム,銀行業
8316,三井住友フィナンシャルグループ,プライム,銀行業
8331,千葉銀行,プライム,銀行業
8334,群馬銀行,プライム,銀行業
8336,武蔵野銀行,プライム,銀行業
8337,千葉興業銀行,プライム,銀行業
8338,筑波銀行,プライム,銀行業
8341,七十七銀行,プライム,銀行業
8343,秋田銀行,プライム,銀行業
8344,山形銀行,プライム,銀行業
8345,岩手銀行,プライム,銀行業
8346,東邦銀行,プライム,銀行業
8349,東北銀行,スタンダード,銀行業
8354,ふくおかフィナンシャルグループ,プライム,銀行業
8358,スルガ銀行,プライム,銀行業
8359,八十二長野銀行,プライム,銀行業
8360,山梨中央銀行,プライム,銀行業
8361,大垣共立銀行,プライム,銀行業
8362,福井銀行,プライム,銀行業
8364,清水銀行,プライム,銀行業
8365,富山銀行,スタンダード,銀行業
8366,滋賀銀行,プライム,銀行業
8367,南都銀行,プライム,銀行業
8368,百五銀行,プライム,銀行業
8370,紀陽銀行,プライム,銀行業
8377,ほくほくフィナンシャルグループ,プライム,銀行業
8381,山陰合同銀行,プライム,銀行業
8383,鳥取銀行,スタンダード,銀行業
8386,百十四銀行,プライム,銀行業
8387,四国銀行,プライム,銀行業
8388,阿波銀行,プライム,銀行業
8392,大分銀行,プライム,銀行業
8393,宮崎銀行,プライム,銀行業
8395,佐賀銀行,プライム,銀行業
8399,琉球銀行,プライム,銀行業
8410,セブン銀行,プライム,銀行業
8411,みずほフィナンシャルグループ,プライム,銀行業
8416,高知銀行,スタンダード,銀行業
8418,山口フィナンシャルグループ,プライム,銀行業
8424,芙蓉総合リース,プライム,その他金融業
8425,みずほリース,プライム,その他金融業
8439,東京センチュリー,プライム,その他金融業
8473,ＳＢＩホールディングス,プライム,証券、商品先物取引業
8508,Ｊトラスト,スタンダード,その他金融業
8511,日本証券金融,プライム,その他金融業
8518,日本アジア投資,スタンダード,証券、商品先物取引業
8522,名古屋銀行,プライム,銀行業
8524,北洋銀行,プライム,銀行業
8537,大光銀行,スタンダード,銀行業
8541,愛媛銀行,プライム,銀行業
8542,トマト銀行,スタンダード,銀行業
8544,京葉銀行,プライム,銀行業
8550,栃木銀行,プライム,銀行業
8551,北日本銀行,プライム,銀行業
8558,東和銀行,プライム,銀行業
8562,福島銀行,スタンダード,銀行業
8563,大東銀行,スタンダード,銀行業
8566,リコーリース,プライム,その他金融業
8570,イオンフィナンシャルサービス,プライム,その他金融業
8572,アコム,スタンダード,その他金融業
8584,ジャックス,プライム,その他金融業
8585,オリエントコーポレーション,プライム,その他金融業
8591,オリックス,プライム,その他金融業
8593,三菱ＨＣキャピタル,プライム,その他金融業
8595,ジャフコ　グループ,プライム,証券、商品先物取引業
8596,九州リースサービス,スタンダード,その他金融業
8600,トモニホールディングス,プライム,銀行業
8601,大和証券グループ本社,プライム,証券、商品先物取引業
8604,野村ホールディングス,プライム,証券、商品先物取引業
8609,岡三証券グループ,プライム,証券、商品先物取引業
8613,丸三証券,プライム,証券、商品先物取引業
8614,東洋証券,プライム,証券、商品先物取引業
8616,東海東京フィナンシャル・ホールディングス,プライム,証券、商品先物取引業
8617,光世証券,スタンダード,証券、商品先物取引業
8622,水戸証券,プライム,証券、商品先物取引業
8624,いちよし証券,プライム,証券、商品先物取引業
8628,松井証券,プライム,証券、商品先物取引業
8630,ＳＯＭＰＯホールディングス,プライム,保険業
8697,日本取引所グループ,プライム,その他金融業
8698,マネックスグループ,プライム,証券、商品先物取引業
8699,ＨＳホールディングス,スタンダード,証券、商品先物取引業
8700,丸八証券,スタンダード,証券、商品先物取引業
8704,トレイダーズホールディングス,スタンダード,証券、商品先物取引業
8705,日産証券グループ,スタンダード,証券、商品先物取引業
8706,極東証券,プライム,証券、商品先物取引業
8707,岩井コスモホールディングス,プライム,証券、商品先物取引業
8708,アイザワ証券グループ,プライム,証券、商品先物取引業
8713,フィデアホールディングス,プライム,銀行業
8714,池田泉州ホールディングス,プライム,銀行業
8715,アニコム　ホールディングス,プライム,保険業
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム,保険業
8729,ソニーフィナンシャルグループ,プライム,保険業
8737,あかつき本社,スタンダード,証券、商品先物取引業
8739,スパークス・グループ,プライム,証券、商品先物取引業
8742,小林洋行,スタンダード,証券、商品先物取引業
8746,ｕｎｂａｎｋｅｄ,スタンダード,証券、商品先物取引業
8747,豊トラスティ証券,スタンダード,証券、商品先物取引業
8750,第一ライフグループ,プライム,保険業
8766,東京海上ホールディングス,プライム,保険業
8769,アドバンテッジリスクマネジメント,スタンダード,サービス業
8771,イー・ギャランティ,プライム,その他金融業
8772,アサックス,スタンダード,その他金融業
8783,ａｂｃ,スタンダード,その他金融業
8789,フィンテック　グローバル,スタンダード,その他金融業
8793,ＮＥＣキャピタルソリューション,プライム,その他金融業
8795,Ｔ＆Ｄホールディングス,プライム,保険業
8798,アドバンスクリエイト,プライム,保険業
8801,三井不動産,プライム,不動産業
8802,三菱地所,プライム,不動産業
8803,平和不動産,プライム,不動産業
8804,東京建物,プライム,不動産業
8818,京阪神ビルディング,プライム,不動産業
8830,住友不動産,プライム,不動産業
8835,太平洋興発,スタンダード,卸売業
8836,ＲＩＳＥ,スタンダード,不動産業
8841,テーオーシー,スタンダード,不動産業
8844,コスモスイニシア,スタンダード,不動産業
8848,レオパレス２１,プライム,不動産業
8850,スターツコーポレーション,プライム,不動産業
8860,フジ住宅,プライム,不動産業
8864,空港施設,スタンダード,不動産業
8869,明和地所,スタンダード,不動産業
8871,ゴールドクレスト,スタンダード,不動産業
8876,リログループ,プライム,サービス業
8877,エスリード,プライム,不動産業
8881,日神グループホールディングス,プライム,不動産業
8887,シーラホールディングス,スタンダード,不動産業
8891,ＡＭＧホールディングス,スタンダード,不動産業
8892,エスコン,プライム,不動産業
8894,ＲＥＶＯＬＵＴＩＯＮ,スタンダード,不動産業
8897,ＭＩＲＡＲＴＨホールディングス,プライム,不動産業
8898,センチュリー２１・ジャパン,スタンダード,不動産業
8904,ＡＶＡＮＴＩＡ,スタンダード,不動産業
8908,毎日コムネット,スタンダード,不動産業
8912,エリアクエスト,スタンダード,不動産業
8914,エリアリンク,スタンダード,不動産業
8917,ファースト住建,スタンダード,不動産業
8918,ランド,スタンダード,不動産業
8919,カチタス,プライム,不動産業
8920,東祥,スタンダード,サービス業
8923,トーセイ,プライム,不動産業
8927,明豊エンタープライズ,スタンダード,不動産業
8928,穴吹興産,スタンダード,不動産業
8929,青山財産ネットワークス,スタンダード,不動産業
8931,和田興産,スタンダード,不動産業
8934,サンフロンティア不動産,プライム,不動産業
8935,ＦＪネクストホールディングス,プライム,不動産業
8938,グローム・ホールディングス,グロース,不動産業
8944,ランドビジネス,スタンダード,不動産業
8945,サンネクスタグループ,スタンダード,不動産業
8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード,不動産業
8995,誠建設工業,スタンダード,不動産業
8996,ハウスフリーダム,スタンダード,不動産業
8999,グランディハウス,プライム,不動産業
9001,東武鉄道,プライム,陸運業
9003,相鉄ホールディングス,プライム,陸運業
9005,東急,プライム,陸運業
9006,京浜急行電鉄,プライム,陸運業
9007,小田急電鉄,プライム,陸運業
9008,京王電鉄,プライム,陸運業
9009,京成電鉄,プライム,陸運業
9010,富士急行,プライム,陸運業
9012,秩父鉄道,スタンダード,陸運業
9017,新潟交通,スタンダード,陸運業
9020,東日本旅客鉄道,プライム,陸運業
9021,西日本旅客鉄道,プライム,陸運業
9022,東海旅客鉄道,プライム,陸運業
9023,東京地下鉄,プライム,陸運業
9024,西武ホールディングス,プライム,陸運業
9025,鴻池運輸,プライム,陸運業
9028,ゼロ,スタンダード,陸運業
9029,ヒガシホールディングス,スタンダード,陸運業
9031,西日本鉄道,プライム,陸運業
9033,広島電鉄,スタンダード,陸運業
9034,南総通運,スタンダード,陸運業
9036,東部ネットワーク,スタンダード,陸運業
9037,ハマキョウレックス,プライム,陸運業
9039,サカイ引越センター,プライム,陸運業
9041,近鉄グループホールディングス,プライム,陸運業
9042,阪急阪神ホールディングス,プライム,陸運業
9044,ＮＡＮＫＡＩ,プライム,陸運業
9045,京阪ホールディングス,プライム,陸運業
9046,神戸電鉄,スタンダード,陸運業
9048,名古屋鉄道,プライム,陸運業
9049,京福電気鉄道,スタンダード,陸運業
9051,センコン物流,スタンダード,陸運業
9052,山陽電気鉄道,プライム,陸運業
9057,遠州トラック,スタンダード,陸運業
9059,カンダホールディングス,スタンダード,陸運業
9060,日本ロジテム,スタンダード,陸運業
9063,岡山県貨物運送,スタンダード,陸運業
9064,ヤマトホールディングス,プライム,陸運業
9065,山九,プライム,陸運業
9068,丸全昭和運輸,プライム,陸運業
9069,センコーグループホールディングス,プライム,陸運業
9072,ニッコンホールディングス,プライム,陸運業
9073,京極運輸商事,スタンダード,陸運業
9074,日本石油輸送,スタンダード,陸運業
9075,福山通運,プライム,陸運業
9076,セイノーホールディングス,プライム,陸運業
9081,神奈川中央交通,プライム,陸運業
9082,大和自動車交通,スタンダード,陸運業
9083,神姫バス,スタンダード,陸運業
9087,タカセ,スタンダード,陸運業
9090,ＡＺ－ＣＯＭ丸和ホールディングス,プライム,陸運業
9101,日本郵船,プライム,海運業
9104,商船三井,プライム,海運業
9107,川崎汽船,プライム,海運業
9110,ＮＳユナイテッド海運,プライム,海運業
9115,明海グループ,スタンダード,海運業
9119,飯野海運,プライム,海運業
9127,玉井商船,スタンダード,海運業
9130,共栄タンカー,スタンダード,海運業
9142,九州旅客鉄道,プライム,陸運業
9143,ＳＧホールディングス,プライム,陸運業
9145,ビーイングホールディングス,スタンダード,陸運業
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,プライム,陸運業
9158,シーユーシー,グロース,サービス業
9159,Ｗ　ＴＯＫＹＯ,グロース,サービス業
9160,オンザページ,スタンダード,サービス業
9162,ブリーチ,グロース,サービス業
9163,ナレルグループ,グロース,サービス業
9165,クオルテック,グロース,サービス業
9166,ＧＥＮＤＡ,グロース,サービス業
9168,ライズ・コンサルティング・グループ,グロース,サービス業
9171,栗林商船,スタンダード,海運業
9173,東海汽船,スタンダード,海運業
9193,東京汽船,スタンダード,倉庫・運輸関連業
9201,日本航空,プライム,空運業
9202,ＡＮＡホールディングス,プライム,空運業
9204,スカイマーク,グロース,空運業
9206,スターフライヤー,スタンダード,空運業
9211,エフ・コード,グロース,サービス業
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,グロース,サービス業
9213,セイファート,スタンダード,サービス業
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,グロース,サービス業
9215,ＣａＳｙ,グロース,サービス業
9216,ビーウィズ,プライム,サービス業
9218,メンタルヘルステクノロジーズ,グロース,サービス業
9219,ギックス,グロース,サービス業
9220,エフビー介護サービス,スタンダード,サービス業
9221,フルハシＥＰＯ,スタンダード,サービス業
9223,ＡＳＮＯＶＡ,グロース,サービス業
9225,ブリッジコンサルティンググループ,グロース,サービス業
9227,マイクロ波化学,グロース,サービス業
9229,サンウェルズ,プライム,サービス業
9233,アジア航測,スタンダード,空運業
9235,売れるネット広告社グループ,グロース,サービス業
9236,ジャパンＭ＆Ａソリューション,グロース,サービス業
9237,笑美面,グロース,サービス業
9238,バリュークリエーション,グロース,サービス業
9240,デリバリーコンサルティング,グロース,サービス業
9241,フューチャーリンクネットワーク,グロース,サービス業
9242,メディア総研,グロース,サービス業
9244,デジタリフト,グロース,サービス業
9245,リベロ,グロース,サービス業
9246,プロジェクトホールディングス,グロース,サービス業
9247,ＴＲＥホールディングス,プライム,サービス業
9248,人・夢・技術グループ,スタンダード,サービス業
9249,日本エコシステム,スタンダード,サービス業
9250,ＧＲＣＳ,グロース,サービス業
9251,ＡＢ＆Ｃｏｍｐａｎｙ,グロース,サービス業
9252,ラストワンマイル,グロース,サービス業
9253,スローガン,グロース,サービス業
9254,ラバブルマーケティンググループ,グロース,サービス業
9256,サクシード,グロース,サービス業
9258,ＣＳ－Ｃ,グロース,サービス業
9259,タカヨシホールディングス,グロース,サービス業
9262,シルバーライフ,スタンダード,小売業
9264,ポエック,スタンダード,卸売業
9265,ヤマシタヘルスケアホールディングス,スタンダード,卸売業
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,プライム,小売業
9268,オプティマスグループ,スタンダード,卸売業
9270,バリュエンスホールディングス,グロース,卸売業
9271,和心,グロース,小売業
9272,ブティックス,グロース,サービス業
9273,コーア商事ホールディングス,プライム,卸売業
9274,ＫＰＰグループホールディングス,プライム,卸売業
9278,ブックオフグループホールディングス,プライム,小売業
9279,ギフトホールディングス,プライム,小売業
9301,三菱倉庫,プライム,倉庫・運輸関連業
9302,三井倉庫ホールディングス,プライム,倉庫・運輸関連業
9303,住友倉庫,プライム,倉庫・運輸関連業
9304,澁澤倉庫,プライム,倉庫・運輸関連業
9305,ヤマタネ,プライム,卸売業
9306,東陽倉庫,スタンダード,倉庫・運輸関連業
9307,杉村倉庫,スタンダード,倉庫・運輸関連業
9308,乾汽船,スタンダード,海運業
9310,日本トランスシティ,プライム,倉庫・運輸関連業
9311,アサガミ,スタンダード,倉庫・運輸関連業
9312,ケイヒン,スタンダード,倉庫・運輸関連業
9313,丸八倉庫,スタンダード,倉庫・運輸関連業
9319,中央倉庫,プライム,倉庫・運輸関連業
9322,川西倉庫,スタンダード,倉庫・運輸関連業
9324,安田倉庫,プライム,倉庫・運輸関連業
9325,ファイズホールディングス,スタンダード,倉庫・運輸関連業
9326,関通ホールディングス,グロース,倉庫・運輸関連業
9327,イー・ロジット,スタンダード,倉庫・運輸関連業
9330,揚羽,グロース,サービス業
9331,キャスター,グロース,サービス業
9332,ＮＩＳＳＯホールディングス,プライム,サービス業
9336,大栄環境,プライム,サービス業
9337,トリドリ,グロース,サービス業
9339,コーチ・エィ,スタンダード,サービス業
9340,アソインターナショナル,スタンダード,サービス業
9341,ＧＥＮＯＶＡ,プライム,サービス業
9342,スマサポ,グロース,サービス業
9343,アイビス,グロース,サービス業
9344,アクシスコンサルティング,グロース,サービス業
9345,ビズメイツ,グロース,サービス業
9346,ココルポート,グロース,サービス業
9347,日本管財ホールディングス,プライム,サービス業
9348,ｉｓｐａｃｅ,グロース,サービス業
9351,東洋埠頭,スタンダード,倉庫・運輸関連業
9353,櫻島埠頭,スタンダード,倉庫・運輸関連業
9355,リンコーコーポレーション,スタンダード,倉庫・運輸関連業
9360,鈴与シンワート,スタンダード,情報・通信業
9361,伏木海陸運送,スタンダード,倉庫・運輸関連業
9362,兵機海運,スタンダード,倉庫・運輸関連業
9363,大運,スタンダード,倉庫・運輸関連業
9364,上組,プライム,倉庫・運輸関連業
9365,トレーディア,スタンダード,倉庫・運輸関連業
9366,サンリツ,スタンダード,倉庫・運輸関連業
9367,大東港運,スタンダード,倉庫・運輸関連業
9368,キムラユニティー,スタンダード,倉庫・運輸関連業
9369,キユーソー流通システム,スタンダード,倉庫・運輸関連業
9376,ユーラシア旅行社,スタンダード,サービス業
9380,東海運,スタンダード,倉庫・運輸関連業
9381,エーアイテイー,プライム,倉庫・運輸関連業
9385,ショーエイコーポレーション,スタンダード,化学
9401,ＴＢＳホールディングス,プライム,情報・通信業
9404,日本テレビホールディングス,プライム,情報・通信業
9405,朝日放送グループホールディングス,プライム,情報・通信業
9408,ＢＳＮメディアホールディングス,スタンダード,情報・通信業
9409,テレビ朝日ホールディングス,プライム,情報・通信業
9412,スカパーＪＳＡＴ,プライム,情報・通信業
9413,テレビ東京ホールディングス,プライム,情報・通信業
9414,日本ＢＳ放送,スタンダード,情報・通信業
9416,ビジョン,プライム,情報・通信業
9417,スマートバリュー,スタンダード,情報・通信業
9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,プライム,情報・通信業
9419,ワイヤレスゲート,スタンダード,情報・通信業
9421,エヌジェイホールディングス,スタンダード,情報・通信業
9423,フォーバル・リアルストレート,スタンダード,情報・通信業
9424,日本通信,プライム,情報・通信業
9425,ＲｅＹｕｕ　Ｊａｐａｎ,スタンダード,情報・通信業
