acquired_at,code,source,document_id,source_reference,status,reason
2026-08-14T18:21:55.355025+00:00,4091,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3569,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2127,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7735,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3099,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5445,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8043,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6524,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6516,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2784,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2809,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6298,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5016,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8708,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8771,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2206,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9101,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3769,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9934,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9119,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9104,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2384,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8841,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2371,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6986,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7610,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7409,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4183,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7240,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2768,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6486,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5310,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5707,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3105,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6914,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4813,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7976,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4894,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8032,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6741,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6098,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6339,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7741,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2267,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4722,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8613,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5857,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8622,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6072,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,1663,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8367,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5563,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6501,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3825,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3791,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3878,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6857,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7868,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4095,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3558,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3544,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4044,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2931,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7236,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7138,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4202,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7599,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4381,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4680,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9468,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5801,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4483,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9678,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6963,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4188,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4592,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7456,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6327,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6522,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6521,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8252,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6572,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3002,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3276,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3168,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7911,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4914,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6769,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4973,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6645,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6616,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6862,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7826,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7906,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4107,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4165,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4062,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7762,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2175,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2229,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3086,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2801,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6027,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6217,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2975,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5381,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6506,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6525,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8117,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4023,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7199,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7458,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4204,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4373,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4385,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4413,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7545,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3660,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3608,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9997,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9983,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9900,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8876,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9201,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9418,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2327,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9716,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7453,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3661,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2501,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2492,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4544,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2585,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4676,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7564,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4324,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4816,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3391,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7988,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4812,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,7867,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3498,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2181,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4776,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6902,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4704,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4088,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,4180,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2670,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5027,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5032,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5101,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,5253,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,2749,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6196,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8425,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,6178,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,8706,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3923,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,3865,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9023,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9069,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,9024,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,1909,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.355025+00:00,1887,EDINET,,,failure,EDINET_API_KEY未設定
2026-08-14T18:21:55.368080+00:00,4751,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1860,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1968,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4755,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3299,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6969,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4975,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4889,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4971,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,8848,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1952,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6544,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1944,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1969,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,8508,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4901,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4275,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4047,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3479,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7715,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6787,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6656,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6145,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6768,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7915,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1959,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7760,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1815,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4078,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4980,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4368,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6703,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4935,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6118,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6976,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6845,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6458,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6266,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6209,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6807,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7917,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1976,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1950,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,5989,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9517,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4548,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3905,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9006,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3837,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6806,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7012,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6638,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1942,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7220,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7245,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6997,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1407,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4620,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4626,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6622,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6856,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6996,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6961,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6368,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,2874,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6526,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7611,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9274,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,2120,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7860,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,8818,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7979,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,8601,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,2157,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1938,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6330,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6378,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6674,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6707,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6981,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7059,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6951,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6777,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4674,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3245,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,5208,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,5105,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,5232,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3482,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1833,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1419,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3632,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9021,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1514,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9166,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1447,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9552,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6742,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6480,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6479,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6418,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,5246,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4996,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9227,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,5706,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4588,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4480,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6920,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3284,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6995,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7003,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7600,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1979,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7972,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7803,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7004,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7717,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6994,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6999,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6971,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6962,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6905,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,6800,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4587,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,2531,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1945,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1926,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1946,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,1377,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9880,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3993,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,9008,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3687,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,8616,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,8697,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,4028,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3395,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,7995,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,3436,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,8167,未取得,,,failure,公式取得元または参照先なし
2026-08-14T18:21:55.368080+00:00,8253,未取得,,,failure,公式取得元または参照先なし
