シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク
2026-08-14,5243,ｎｏｔｅ,グロース,2560.0,1.11,7.16,10.63,18.09,0.74,151.85,2543.0,2600.0,2488.0,2600.0,2600.0,2202.0,1875.0,1995.88,1810.9,1810.9,6,除外,90.91,75.99,12.38,67.78,2167.84,2077.6,2057.08,+2.05σ,0.84,強気包み足,なし,買い,底固め,1,0.0,2202.0,3276.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/5243.T
2026-08-14,1719,安藤・間,プライム,1890.0,0.45,1.61,2.22,3.27,0.76,34.68,1884.0,1898.5,1872.0,1898.5,1898.5,1825.0,1772.0,1809.09,1783.95,1783.95,6,除外,93.28,62.86,11.45,66.88,1830.08,1816.01,1885.76,+2.22σ,0.77,強気包み足,なし,買い,底固め,1,0.0,1825.0,2020.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/1719.T
2026-08-14,9104,商船三井,プライム,6471.0,3.06,3.06,7.21,10.6,1.28,162.15,6324.0,6502.0,6295.0,6502.0,6502.0,6029.0,5495.0,5718.17,5485.19,5485.19,6,除外,94.85,80.51,4.03,71.82,5850.8,5671.93,5387.69,+2.23σ,1.37,なし,なし,買い,底固め,1,0.0,6029.0,7355.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9104.T
2026-08-14,9107,川崎汽船,プライム,3030.0,4.36,5.24,8.72,9.06,1.67,81.2,2912.0,3059.0,2923.5,3059.0,3059.0,2800.0,2626.0,2743.75,2663.5,2663.5,6,除外,92.25,69.0,2.56,70.28,2778.32,2621.23,2441.72,+2.57σ,1.68,なし,なし,買い,底固め,1,0.0,2800.0,3490.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9107.T
2026-08-14,2471,エスプール,プライム,298.0,0.68,4.93,9.96,8.97,1.02,7.83,296.0,301.0,293.0,301.0,301.0,268.0,261.0,265.1,255.65,255.65,6,除外,92.31,65.63,5.48,76.02,273.48,253.59,261.04,+2.48σ,0.92,強気包み足,なし,買い,底固め,1,0.0,268.0,358.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/2471.T
2026-08-14,8151,東陽テクニカ,プライム,2117.0,2.32,5.85,3.67,7.04,1.11,63.2,2077.0,2146.0,2076.0,2146.0,2146.0,1970.0,1867.0,1926.84,1871.92,1871.92,6,除外,83.52,68.54,8.16,65.62,1977.84,1956.8,1829.79,+2.46σ,2.48,なし,なし,買い,底固め,1,0.0,1970.0,2411.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8151.T
2026-08-14,8304,あおぞら銀行,プライム,3434.0,1.15,5.21,4.95,10.87,1.12,84.86,3410.0,3467.0,3372.0,3467.0,3467.0,3229.0,2847.5,2991.5,2842.1,2842.1,6,除外,89.04,83.0,7.26,81.76,3097.34,2841.18,2639.84,+1.96σ,0.86,強気包み足,なし,買い,底固め,1,0.0,3229.0,3844.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/8304.T
2026-08-14,4575,キャンバス,グロース,791.0,3.13,5.05,6.32,7.24,1.19,38.71,773.0,806.0,760.0,806.0,806.0,724.0,668.0,711.67,687.33,687.33,6,除外,82.56,76.84,14.85,63.14,737.6,656.71,759.48,+2.26σ,1.19,強気包み足,なし,買い,底固め,1,0.0,724.0,925.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4575.T
2026-08-14,6047,Ｇｕｎｏｓｙ,スタンダード,402.0,1.26,6.91,9.24,3.63,0.75,13.25,400.0,403.0,393.0,403.0,403.0,364.0,345.0,353.92,339.23,339.23,6,除外,97.44,79.86,15.48,54.48,387.92,447.73,512.38,+2.27σ,0.46,なし,通常,買い,底固め / アンチ,2,0.0,364.0,478.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、ATR低下、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/6047.T
2026-08-14,4165,プレイド,グロース,683.0,14.98,13.46,16.75,17.48,3.01,28.9,612.0,690.0,603.0,690.0,690.0,579.0,533.0,557.22,529.73,529.73,6,除外,94.53,69.77,6.5,71.22,581.4,546.17,670.18,+3.58σ,11.1,なし,強,買い,底固め / アンチ,2,0.0,579.0,891.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、出来高減少後の増加、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、25日線上方乖離、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/4165.T
2026-08-14,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,プライム,1132.0,15.27,16.82,16.1,19.87,0.0,45.35,1006.0,1132.0,1132.0,1132.0,1132.0,955.0,840.0,894.5,837.85,837.85,6,除外,100.0,70.06,-2.29,77.46,944.36,907.33,972.62,+3.19σ,0.57,なし,なし,買い,底固め,1,0.0,955.0,1486.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4180.T
2026-08-14,7868,広済堂ホールディングス,プライム,550.0,2.42,4.96,3.97,3.89,0.53,19.04,545.0,554.0,544.0,554.0,554.0,498.0,493.0,511.65,500.34,500.34,6,除外,92.86,70.71,18.81,58.3,529.4,562.12,504.48,+2.39σ,0.87,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,498.0,654.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、ATR低下、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7868.T
2026-08-14,4849,エン,プライム,1495.0,4.47,3.17,16.98,15.42,1.68,49.95,1434.0,1500.0,1416.0,1500.0,1500.0,1331.0,1222.0,1237.42,1160.58,1160.58,6,除外,97.92,58.01,0.16,78.15,1295.32,1215.96,1312.08,+2.35σ,1.84,なし,通常,買い,底固め / アンチ,2,0.0,1331.0,1823.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4849.T
2026-08-14,8624,いちよし証券,プライム,1653.0,1.1,5.02,3.9,6.99,1.01,60.11,1635.0,1677.0,1616.0,1677.0,1677.0,1543.0,1423.0,1512.03,1469.86,1469.86,6,除外,84.91,75.21,13.79,65.3,1544.96,1398.39,1269.52,+2.34σ,0.7,強気包み足,なし,買い,底固め,1,0.0,1543.0,1873.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8624.T
2026-08-14,5985,サンコール,スタンダード,2138.0,5.37,22.17,56.52,49.0,1.19,151.86,2078.0,2163.0,1983.0,2163.0,2163.0,1272.0,1055.0,1127.15,830.14,830.14,6,除外,97.19,90.76,23.77,74.39,1434.92,1620.39,1374.02,+2.40σ,1.93,なし,なし,買い,底固め,1,0.0,1272.0,3870.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/5985.T
2026-08-14,8344,山形銀行,プライム,4575.0,-0.22,11.59,8.03,15.35,0.97,201.27,4600.0,4735.0,4540.0,4735.0,4735.0,4065.0,3555.0,3754.35,3493.95,3493.95,6,除外,80.49,69.77,15.43,69.59,3966.2,3409.13,2635.46,+2.15σ,1.18,強気包み足,なし,買い,底固め,1,0.0,4065.0,5595.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/8344.T
2026-08-14,8343,秋田銀行,プライム,8550.0,1.18,8.23,7.14,13.88,0.86,303.27,8500.0,8640.0,8380.0,8640.0,8640.0,7860.0,6740.0,7145.37,6700.23,6700.23,6,除外,92.37,71.86,14.01,74.02,7508.0,6596.0,5335.52,+2.16σ,1.2,強気包み足,なし,買い,底固め,1,0.0,7860.0,9930.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/8343.T
2026-08-14,8346,東邦銀行,プライム,1003.0,1.42,8.08,4.7,12.86,1.16,32.81,989.0,1020.0,982.0,1020.0,1020.0,924.0,799.0,855.16,807.42,807.42,6,除外,86.82,72.39,14.38,70.68,888.68,795.47,667.72,+2.10σ,1.13,強気包み足,なし,買い,底固め,1,0.0,924.0,1161.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/8346.T
2026-08-14,8377,ほくほくフィナンシャルグループ,プライム,8592.0,1.58,10.47,6.81,11.3,0.73,315.29,8499.0,8661.0,8430.0,8661.0,8661.0,7755.0,6820.0,7373.36,6996.08,6996.08,6,除外,92.93,69.0,14.93,68.42,7719.4,6918.71,5824.22,+2.23σ,0.95,強気包み足,なし,買い,底固め,1,0.0,7755.0,10266.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8377.T
2026-08-14,8368,百五銀行,プライム,2308.0,1.32,12.04,5.2,11.03,0.88,92.92,2280.0,2350.0,2268.0,2350.0,2350.0,2060.0,1835.0,1973.12,1866.54,1866.54,6,除外,85.52,75.09,15.68,64.63,2078.8,1977.15,1571.12,+2.14σ,0.98,強気包み足,なし,買い,底固め,1,0.0,2060.0,2804.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（3営業日急騰、25日線上方乖離）,https://finance.yahoo.co.jp/quote/8368.T
2026-08-14,3923,ラクス,プライム,1175.0,7.4,8.29,12.93,12.81,1.65,44.06,1114.0,1183.0,1110.5,1183.0,1183.0,1026.0,930.0,993.97,942.73,942.73,6,除外,94.98,56.47,-0.31,71.95,1041.61,966.61,973.81,+2.53σ,1.98,なし,なし,買い,底固め,1,0.0,1026.0,1473.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3923.T
2026-08-14,6701,日本電気,プライム,5168.0,5.1,5.73,10.19,12.81,1.17,185.95,4947.0,5169.0,4952.0,5169.0,5169.0,4705.0,4191.0,4379.03,4121.4,4121.4,6,除外,99.82,63.44,-2.59,71.06,4580.96,4258.63,4710.01,+2.06σ,1.22,陰線→陽線,なし,買い,底固め,1,0.0,4705.0,6094.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、出来高減少後の増加、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6701.T
2026-08-14,6532,ベイカレント,プライム,7687.0,4.46,3.98,9.1,11.1,1.24,318.1,7426.0,7759.0,7363.0,7759.0,7759.0,6966.0,6137.0,6579.02,6174.8,6174.8,6,除外,92.14,54.9,1.21,68.38,6918.76,6091.81,5926.65,+1.74σ,0.97,なし,通常,買い,底固め / アンチ,2,0.0,6966.0,9129.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6532.T
2026-08-14,4443,Ｓａｎｓａｎ,プライム,2106.0,5.94,7.89,11.19,12.06,1.61,93.2,2012.0,2143.0,1993.0,2143.0,2143.0,1869.0,1708.0,1820.83,1729.12,1729.12,6,除外,87.02,47.55,-3.41,71.54,1879.4,1611.49,1534.58,+2.11σ,0.93,なし,なし,買い,底固め,1,0.0,1869.0,2580.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/4443.T
2026-08-14,4228,積水化成品工業,プライム,653.0,1.56,3.0,7.22,18.74,0.93,25.85,643.0,659.0,635.0,659.0,659.0,597.0,486.0,505.93,453.81,453.81,6,除外,92.41,90.63,14.71,73.55,549.92,533.28,465.72,+1.82σ,0.77,強気包み足,なし,買い,底固め,1,0.0,597.0,765.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4228.T
2026-08-14,7727,オーバル,スタンダード,925.0,12.67,16.65,14.2,22.63,3.0,38.02,843.0,935.0,821.0,935.0,935.0,736.0,692.0,702.96,650.88,650.88,6,除外,95.07,84.01,18.78,77.56,754.28,754.21,718.51,+3.26σ,4.95,なし,なし,買い,底固め,1,0.0,736.0,1303.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/7727.T
2026-08-14,7715,長野計器,プライム,4420.0,7.41,12.18,7.54,14.05,1.84,236.87,4145.0,4555.0,4120.0,4555.0,4555.0,3760.0,3270.0,3624.0,3379.75,3379.75,6,除外,83.02,77.11,16.72,63.02,3875.4,3733.69,3059.27,+2.26σ,2.88,なし,なし,買い,底固め,1,0.0,3760.0,5740.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（3営業日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7715.T
2026-08-14,7537,丸文,プライム,1890.0,2.49,3.34,5.35,10.91,0.82,76.52,1852.0,1903.0,1840.0,1903.0,1903.0,1724.0,1515.0,1629.91,1545.17,1545.17,6,除外,94.06,82.12,16.31,63.45,1704.12,1627.12,1373.96,+2.07σ,0.9,強気包み足,なし,買い,底固め,1,0.0,1724.0,2222.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/7537.T
2026-08-14,6753,シャープ,プライム,675.6,3.46,3.94,6.41,6.88,1.21,25.52,656.2,677.0,646.1,677.0,677.0,591.2,586.5,609.78,590.13,590.13,6,除外,98.37,70.23,5.62,64.46,632.13,619.51,681.3,+2.35σ,1.06,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,591.2,844.4,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/6753.T
2026-08-14,8541,愛媛銀行,プライム,3065.0,0.82,10.25,9.11,16.2,1.57,127.07,3045.0,3210.0,3010.0,3210.0,3210.0,2764.0,2272.0,2523.76,2322.71,2322.71,6,除外,74.38,59.74,5.3,71.06,2637.76,2200.15,1797.02,+1.69σ,0.62,強気包み足,なし,買い,底固め,1,0.0,2764.0,3667.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/8541.T
2026-08-14,4432,ウイングアーク１ｓｔ,プライム,3260.0,2.52,3.99,5.33,9.88,1.06,89.84,3185.0,3280.0,3185.0,3280.0,3280.0,3075.0,2725.0,2910.65,2766.14,2766.14,6,除外,91.3,52.34,-4.81,74.85,2966.96,2636.19,2958.36,+1.42σ,0.53,なし,なし,買い,底固め,1,0.0,3075.0,3630.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/4432.T
2026-08-14,6258,平田機工,プライム,3825.0,5.08,-1.03,18.97,24.16,1.23,203.15,3685.0,3910.0,3660.0,3910.0,4020.0,3085.0,2551.0,2736.49,2379.03,2379.03,6,除外,80.6,85.41,15.92,68.7,3080.64,3053.68,2707.7,+2.05σ,1.69,陰線→陽線,通常,買い,アンチ,1,0.0,3085.0,5305.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）,急騰済み（5営業日急騰、25日線上方乖離）,https://finance.yahoo.co.jp/quote/6258.T
2026-08-14,6309,巴工業,プライム,1982.0,2.11,2.01,2.16,3.7,1.52,36.92,1949.0,1990.0,1934.0,1990.0,1990.0,1924.0,1856.0,1890.34,1863.78,1863.78,6,除外,92.59,68.59,15.45,65.55,1911.24,1814.92,1831.02,+2.45σ,0.85,なし,なし,買い,底固め,1,0.0,1924.0,2098.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/6309.T
2026-08-14,8789,フィンテック　グローバル,スタンダード,154.0,3.36,12.41,14.07,15.23,1.42,3.51,150.0,155.0,150.0,155.0,155.0,133.0,126.0,128.2,122.05,122.05,6,除外,95.83,82.58,6.69,84.19,133.64,129.12,133.2,+3.19σ,3.23,なし,なし,買い,底固め,1,0.0,133.0,196.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（3営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8789.T
2026-08-14,3659,ネクソン,プライム,3022.0,19.85,22.4,26.87,25.89,0.0,118.66,2521.5,3022.0,3022.0,3022.0,3022.0,2361.0,2197.5,2261.24,2086.85,2086.85,6,除外,100.0,57.41,1.89,79.26,2400.56,2346.0,3019.77,+3.36σ,0.28,なし,通常,買い,底固め / アンチ,2,0.0,2361.0,4344.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3659.T
2026-08-14,3632,グリーホールディングス,プライム,429.0,0.7,3.12,8.33,7.15,0.55,9.17,426.0,429.0,424.0,429.0,429.0,395.0,385.0,389.94,378.09,378.09,6,除外,100.0,67.82,6.06,72.31,400.36,395.05,395.26,+2.29σ,1.01,強気包み足,なし,買い,底固め,1,0.0,395.0,497.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3632.T
2026-08-14,3762,テクマトリックス,プライム,2379.0,3.3,3.3,3.75,15.01,1.17,73.68,2329.0,2387.0,2301.0,2387.0,2387.0,2262.0,1852.0,1934.95,1750.46,1750.46,6,除外,94.48,75.2,-7.43,75.19,2068.48,1888.65,1986.4,+1.41σ,0.67,陰線→陽線,なし,買い,底固め,1,0.0,2262.0,2613.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/3762.T
2026-08-14,7241,フタバ産業,プライム,1094.0,2.53,3.89,4.99,7.39,1.25,20.77,1069.0,1094.0,1068.0,1094.0,1094.0,1035.0,967.0,1005.1,979.7,979.7,6,除外,100.0,74.92,-0.66,73.47,1018.68,991.79,1014.78,+2.50σ,1.15,なし,なし,買い,底固め,1,0.0,1035.0,1212.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7241.T
2026-08-14,7381,ＣＣＩグループ,プライム,1268.0,0.88,5.14,4.36,11.0,1.26,45.25,1257.0,1303.0,1246.0,1303.0,1303.0,1179.0,1040.0,1108.73,1054.82,1054.82,6,除外,78.79,79.17,13.72,69.58,1142.36,1052.55,929.14,+1.95σ,0.66,強気包み足,なし,買い,底固め,1,0.0,1179.0,1446.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/7381.T
2026-08-14,7322,三十三フィナンシャルグループ,プライム,2077.0,3.13,14.0,8.18,9.37,0.92,91.5,2038.0,2103.0,2019.0,2103.0,2103.0,1822.0,1728.0,1837.74,1758.33,1758.33,6,除外,90.94,44.23,13.91,62.89,1899.08,1757.91,1446.82,+2.01σ,1.15,なし,なし,買い,底固め,1,0.0,1822.0,2587.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（3営業日急騰）,https://finance.yahoo.co.jp/quote/7322.T
2026-08-14,6994,指月電機製作所,スタンダード,1189.0,2.77,7.02,3.57,10.1,0.75,80.26,1161.0,1215.0,1155.0,1215.0,1215.0,1079.0,891.0,989.42,909.45,909.45,6,除外,50.69,63.03,8.43,55.78,1079.96,1153.56,986.41,+1.50σ,0.54,なし,通常,買い,底固め / アンチ,2,0.0,1068.61,1429.79,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6994.T
2026-08-14,7013,ＩＨＩ,プライム,3028.0,1.78,9.75,14.76,7.82,0.5,131.95,3002.0,3042.0,2976.0,3042.0,3042.0,2608.0,2608.0,2712.91,2618.32,2618.32,6,除外,96.77,53.09,17.14,61.69,2808.5,2768.44,3125.71,+2.33σ,0.82,なし,なし,買い,底固め,1,0.0,2608.0,3868.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7013.T
2026-08-14,3034,クオールホールディングス,プライム,2638.0,6.8,9.05,28.75,22.76,2.1,94.83,2500.0,2655.0,2456.0,2655.0,2655.0,2056.0,1997.0,2003.96,1835.47,1835.47,6,除外,97.42,45.13,3.17,83.11,2148.92,1945.43,2001.11,+2.76σ,1.97,なし,なし,買い,底固め,1,0.0,2056.0,3802.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3034.T
2026-08-14,3103,ユニチカ,スタンダード,1594.0,18.07,34.06,26.71,64.49,1.45,136.49,1370.0,1610.0,1412.0,1610.0,1610.0,1004.0,741.0,768.36,556.73,556.73,6,除外,97.72,78.48,21.93,69.84,969.04,1295.88,1020.12,+2.90σ,6.24,なし,なし,買い,底固め,1,0.0,1004.0,2774.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3103.T
2026-08-14,2146,ＵＴグループ,プライム,223.0,2.29,0.9,22.53,18.49,1.35,8.14,229.0,224.0,213.0,229.0,231.0,181.0,178.0,173.84,157.49,157.49,6,除外,81.13,57.55,1.98,74.94,188.2,180.75,190.32,+2.01σ,1.26,陰線→陽線 / 前日安値割れ反転,通常,買い,アンチ,1,0.0,181.0,307.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,急騰済み（5営業日急騰、25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/2146.T
2026-08-14,2354,ＹＥ　ＤＩＧＩＴＡＬ,スタンダード,1382.0,1.02,2.75,9.86,14.68,0.94,133.4,1561.0,1476.0,1350.0,1561.0,1561.0,1240.0,820.0,1171.32,1040.6,1040.6,6,除外,44.24,46.06,10.21,59.33,1205.04,1006.53,857.02,+0.61σ,0.38,前日安値割れ反転,通常,買い,アンチ,1,0.0,1181.9,1782.19,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/2354.T
2026-08-14,2222,寿スピリッツ,プライム,2746.0,2.18,3.94,4.41,6.57,1.46,88.24,2692.0,2775.0,2646.5,2775.0,2775.0,2566.0,2352.5,2492.57,2416.74,2416.74,6,除外,90.85,75.63,2.76,68.38,2576.6,2331.23,2052.99,+2.34σ,1.07,強気包み足,なし,買い,底固め,1,0.0,2566.0,3106.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/2222.T
