シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,ATR14,前日高値,反転足高値,反転足安値,直近2日高値,直近3日高値,直近安値,直近支持線,BB-1σ,BB-2σ,BB下限,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク
2026-08-13,3465,ケイアイスター不動産,プライム,3825.0,4.08,5.81,8.82,5.28,1.32,106.27,3765.0,3885.0,3745.0,3885.0,3885.0,3535.0,3395.0,3524.94,3433.63,3433.63,8,除外,86.96,52.73,14.76,62.96,3633.0,3551.27,3346.35,+2.29σ,2.81,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,3535.0,4405.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3465.T
2026-08-13,4997,日本農薬,プライム,1184.0,2.69,4.59,10.55,11.53,1.15,29.65,1181.0,1184.0,1150.0,1184.0,1184.0,1064.0,970.0,1024.55,974.34,974.34,8,除外,100.0,68.54,5.49,75.59,1061.56,1021.43,997.25,+2.18σ,1.07,陰線→陽線 / 前日安値割れ反転,通常,買い,底固め / アンチ,2,0.0,1064.0,1424.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4997.T
2026-08-13,4593,ヘリオス,グロース,279.0,9.84,12.96,10.28,11.8,1.81,13.8,261.0,280.0,255.0,280.0,280.0,243.0,208.0,230.74,213.54,213.54,8,除外,97.83,73.29,24.2,61.41,249.56,281.76,350.4,+1.80σ,2.89,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,243.0,351.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、出来高減少後の増加、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、25日線上方乖離、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/4593.T
2026-08-13,5985,サンコール,スタンダード,2029.0,1.76,39.93,41.69,44.15,1.24,149.7,2067.0,2078.0,1892.0,2078.0,2078.0,1272.0,1055.0,1142.0,893.69,893.69,8,除外,93.92,83.66,24.82,72.07,1407.52,1613.55,1368.24,+2.57σ,2.15,長い下ヒゲ（ハンマー）,通常,買い,アンチ,1,0.0,1272.0,3543.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、出来高増加を伴う反転、直近下落なし（B以下に制限）,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/5985.T
2026-08-13,3176,三洋貿易,プライム,1125.0,5.34,5.24,13.87,25.13,1.59,35.94,1099.0,1128.0,1071.0,1128.0,1128.0,989.0,809.0,819.45,717.96,717.96,8,除外,98.24,90.1,1.98,85.05,899.04,819.32,809.52,+2.01σ,1.84,陰線→陽線,強,買い,底固め / アンチ,2,0.0,989.0,1397.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/3176.T
2026-08-13,2489,アドウェイズ,スタンダード,386.0,10.29,24.12,22.54,22.15,2.9,15.53,378.0,395.0,350.0,395.0,395.0,306.0,302.0,300.35,282.16,282.16,8,除外,89.89,72.42,3.43,81.55,316.0,291.49,281.73,+3.71σ,7.83,強気包み足,強,買い,アンチ,1,0.0,306.0,546.0,2.0,%K反転、陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/2489.T
2026-08-13,2395,新日本科学,プライム,1497.0,0.81,1.84,10.89,12.93,0.7,49.88,1497.0,1499.0,1464.0,1499.0,1524.0,1350.0,1224.0,1257.08,1173.56,1173.56,8,除外,91.0,61.2,1.25,75.28,1325.64,1242.03,1479.61,+1.87σ,0.71,陰線→陽線 / 長い下ヒゲ（ハンマー）,通常,買い,底固め / アンチ,2,0.0,1350.0,1791.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/2395.T
2026-08-13,5714,ＤＯＷＡホールディングス,プライム,9571.0,0.76,4.75,11.82,12.75,0.8,353.43,9662.0,9669.0,9388.0,9669.0,9669.0,8602.0,7685.0,8010.73,7495.97,7495.97,7,除外,93.78,77.62,14.67,65.99,8488.68,9333.75,8580.0,+2.03σ,0.69,強気包み足,通常,買い,アンチ,1,0.0,8602.0,11509.0,2.0,%K反転、%D方向改善、陽の包み足、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/5714.T
2026-08-13,9511,沖縄電力,プライム,1102.0,0.82,3.09,3.86,12.48,0.87,25.34,1093.0,1104.0,1082.0,1104.0,1104.0,1057.0,911.0,922.35,848.34,848.34,7,除外,95.74,78.55,1.27,76.2,979.76,942.37,1028.62,+1.43σ,0.68,強気包み足,強,買い,アンチ,1,0.0,1057.0,1192.0,2.0,%K反転、%D方向改善、陽の包み足、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/9511.T
2026-08-13,3034,クオールホールディングス,プライム,2470.0,1.77,17.96,22.46,16.28,1.34,86.82,2474.0,2500.0,2384.0,2500.0,2563.0,2016.0,1997.0,2012.79,1881.43,1881.43,7,除外,83.57,41.54,-2.96,78.46,2124.12,1933.67,1997.82,+2.48σ,0.95,長い下ヒゲ（ハンマー）,なし,買い,底固め,1,0.0,2016.0,3378.0,2.0,%K反転、長い下ヒゲ反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3034.T
2026-08-13,4272,日本化薬,プライム,2127.5,1.07,4.67,4.88,7.03,0.6,49.11,2130.0,2129.5,2100.0,2130.0,2130.0,2019.0,1858.0,1932.78,1875.92,1875.92,7,除外,99.08,68.55,16.4,70.67,1987.74,2002.51,1818.72,+2.42σ,0.67,強気包み足 / はらみ足,通常,買い,アンチ,1,0.0,2019.0,2344.5,2.0,%K反転、%D方向改善、陽の包み足、直近下落なし（B以下に制限）,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4272.T
2026-08-13,4478,フリー,グロース,2844.0,1.14,4.1,6.8,13.08,0.97,134.77,2821.0,2876.0,2745.0,2876.0,2876.0,2517.0,2262.0,2430.69,2287.09,2287.09,7,除外,91.77,76.22,-0.39,72.55,2515.0,2259.36,2543.53,+1.88σ,1.84,強気包み足,なし,買い,底固め,1,0.0,2517.0,3498.0,2.0,陽の包み足、出来高増加を伴う反転、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4478.T
2026-08-13,9506,東北電力,プライム,1238.5,1.27,1.77,4.65,6.82,0.72,25.74,1234.5,1240.5,1222.0,1240.5,1240.5,1174.5,1111.5,1142.57,1109.32,1109.32,6,除外,96.97,76.1,1.37,78.08,1159.4,1082.19,1122.08,+1.88σ,0.77,陰線→陽線,なし,買い,底固め,1,0.0,1174.5,1366.5,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/9506.T
2026-08-13,7744,ノーリツ鋼機,プライム,2126.0,2.51,3.81,4.01,6.18,1.19,53.92,2115.0,2136.0,2072.0,2136.0,2136.0,2010.0,1910.0,1960.0,1913.15,1913.15,6,除外,94.48,74.43,12.11,66.21,2002.28,2028.64,1998.31,+2.54σ,1.08,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,2010.0,2358.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7744.T
2026-08-13,5838,楽天銀行,プライム,5916.0,3.97,2.41,6.56,5.89,0.83,224.11,5730.0,5916.0,5729.0,5916.0,5916.0,5481.0,5173.0,5371.02,5200.74,5200.74,6,除外,100.0,62.65,6.16,60.99,5586.76,5497.92,6512.3,+2.20σ,1.17,なし,なし,買い,底固め,1,0.0,5481.0,6786.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/5838.T
2026-08-13,4634,ａｒｔｉｅｎｃｅ,プライム,5110.0,1.79,7.35,10.61,12.16,0.64,125.08,5060.0,5120.0,5040.0,5120.0,5120.0,4640.0,4340.0,4432.38,4250.76,4250.76,6,除外,98.53,72.31,13.64,81.99,4556.0,4276.67,3879.62,+2.73σ,1.18,なし,なし,買い,底固め,1,0.0,4640.0,6050.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4634.T
2026-08-13,4689,ＬＩＮＥヤフー,プライム,499.5,-0.04,3.29,8.33,9.29,0.97,14.17,499.9,501.3,487.6,501.3,501.3,458.1,429.9,440.24,420.91,420.91,6,除外,96.43,70.41,8.87,73.27,457.02,430.06,418.03,+2.06σ,1.11,強気包み足,なし,買い,底固め,1,0.0,458.1,582.3,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/4689.T
2026-08-13,5331,ノリタケ,プライム,3870.0,2.79,8.71,5.59,10.23,0.54,193.37,3860.0,3945.0,3840.0,3945.0,4185.0,3460.0,3025.0,3292.19,3093.88,3093.88,6,除外,56.55,71.62,5.19,58.75,3511.0,3726.07,3251.61,+1.91σ,1.07,なし,通常,買い,底固め / アンチ,2,0.0,3460.0,4690.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/5331.T
2026-08-13,5262,日本ヒューム,プライム,1163.0,3.29,9.41,10.13,10.88,1.45,30.27,1146.0,1164.0,1120.0,1164.0,1164.0,1036.0,988.0,1012.88,973.51,973.51,6,除外,99.22,62.08,7.79,75.63,1048.88,1066.24,1301.91,+2.81σ,1.74,なし,通常,買い,底固め / アンチ,2,0.0,1036.0,1417.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/5262.T
2026-08-13,5713,住友金属鉱山,プライム,9823.0,1.44,9.16,14.71,23.87,1.03,525.03,10220.0,10010.0,9470.0,10220.0,10230.0,8800.0,6578.0,7168.62,6237.54,6237.54,6,除外,83.17,82.76,7.19,66.96,7929.96,8606.37,8092.43,+1.85σ,1.07,陰線→陽線 / 前日安値割れ反転,通常,買い,アンチ,1,0.0,8800.0,11869.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/5713.T
2026-08-13,9722,藤田観光,プライム,2370.0,1.46,6.04,23.82,18.34,0.79,87.11,2382.0,2371.0,2302.0,2382.0,2382.0,1945.0,1882.0,1877.63,1725.91,1725.91,6,除外,97.46,58.59,3.27,77.29,2002.64,1924.96,2179.08,+2.25σ,0.94,陰線→陽線 / はらみ足 / 長い下ヒゲ（ハンマー）,通常,買い,アンチ,1,0.0,1945.0,3220.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,急騰済み（5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/9722.T
2026-08-13,7381,ＣＣＩグループ,プライム,1257.0,3.46,3.54,7.8,10.78,0.68,44.35,1241.0,1257.0,1227.0,1257.0,1257.0,1166.0,1040.0,1106.63,1057.87,1057.87,6,除外,100.0,72.91,6.46,68.55,1134.72,1047.95,925.98,+2.08σ,0.77,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,1166.0,1439.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/7381.T
2026-08-13,4565,ネクセラファーマ,プライム,1087.0,8.48,25.66,23.66,19.94,1.69,44.26,1012.0,1095.0,1020.0,1095.0,1095.0,849.0,833.0,852.03,797.16,797.16,6,除外,96.89,56.12,25.0,72.8,906.28,986.99,923.06,+3.28σ,3.03,なし,なし,買い,底固め,1,0.0,849.0,1563.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4565.T
2026-08-13,8005,スクロール,プライム,1875.0,0.27,-0.21,3.65,6.47,0.6,38.44,1896.0,1880.0,1857.0,1896.0,1915.0,1801.0,1688.0,1704.55,1637.84,1637.84,6,除外,66.39,70.21,6.49,72.36,1761.0,1651.03,1430.22,+1.56σ,0.65,陰線→陽線 / 長い下ヒゲ（ハンマー） / 前日安値割れ反転,通常,買い,アンチ,1,0.0,1801.0,2023.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,急騰済み（高RSI）,https://finance.yahoo.co.jp/quote/8005.T
2026-08-13,7280,ミツバ,プライム,1231.0,3.27,4.06,4.41,4.59,1.1,40.18,1207.0,1234.0,1190.0,1234.0,1234.0,1167.0,1122.0,1157.35,1135.45,1135.45,6,除外,97.3,71.11,5.37,59.92,1177.0,1177.65,1162.96,+2.36σ,0.79,陰線→陽線,強,買い,底固め / アンチ,2,0.0,1167.0,1359.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7280.T
2026-08-13,7327,第四北越フィナンシャルグループ,プライム,2494.0,2.8,5.14,5.99,7.32,0.81,66.91,2431.0,2496.0,2442.0,2496.0,2496.0,2314.0,2181.0,2274.85,2211.99,2211.99,6,除外,99.1,67.44,7.51,67.2,2323.84,2149.37,1913.53,+2.49σ,0.96,なし,なし,買い,底固め,1,0.0,2314.0,2854.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7327.T
2026-08-13,5844,京都フィナンシャルグループ,プライム,5000.0,5.06,7.11,6.91,7.78,1.7,133.19,4764.0,5000.0,4773.0,5000.0,5000.0,4578.0,4300.0,4487.98,4354.96,4354.96,6,除外,100.0,67.34,7.6,67.13,4638.96,4543.29,4016.55,+2.85σ,1.59,なし,なし,買い,底固め,1,0.0,4578.0,5844.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、出来高減少後の増加、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/5844.T
2026-08-13,4228,積水化成品工業,プライム,643.0,4.05,4.72,9.35,18.11,1.19,25.99,636.0,643.0,612.0,643.0,643.0,583.0,486.0,504.29,456.67,456.67,6,除外,100.0,87.84,14.9,72.12,544.4,530.33,464.22,+1.91σ,1.32,陰線→陽線,通常,買い,アンチ,1,0.0,583.0,763.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4228.T
2026-08-13,4008,住友精化,プライム,1550.0,2.72,0.52,23.11,17.77,1.06,57.51,1545.0,1564.0,1503.0,1564.0,1566.0,1251.0,1195.0,1209.62,1092.64,1092.64,6,除外,93.06,61.01,18.85,73.09,1316.16,1286.2,1198.94,+1.91σ,1.54,陰線→陽線,通常,買い,アンチ,1,0.0,1251.0,2148.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）,急騰済み（5営業日急騰、25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4008.T
2026-08-13,3994,マネーフォワード,プライム,5874.0,1.35,8.86,13.66,10.55,0.74,324.36,5828.0,5910.0,5670.0,5910.0,5910.0,5098.0,4630.0,5141.8,4880.8,4880.8,6,除外,95.67,43.68,0.31,64.63,5313.52,4655.13,4267.38,+1.81σ,0.55,強気包み足,なし,買い,底固め,1,0.0,5098.0,7426.0,2.0,%D方向改善、陽の包み足、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/3994.T
2026-08-13,6287,サトー,プライム,2920.0,12.09,12.61,14.87,17.12,1.44,68.68,2632.0,2950.0,2851.0,2950.0,2950.0,2546.0,2405.0,2409.83,2301.32,2301.32,6,除外,93.84,84.74,3.28,86.34,2493.2,2324.52,2321.79,+3.70σ,4.44,なし,通常,買い,底固め / アンチ,2,0.0,2546.0,3668.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/6287.T
2026-08-13,8341,七十七銀行,プライム,3834.0,2.57,4.73,6.5,7.56,0.77,119.97,3749.0,3843.0,3751.0,3843.0,3843.0,3584.0,3262.0,3457.79,3342.57,3342.57,6,除外,97.57,61.76,2.98,65.73,3564.56,3330.75,2968.52,+2.27σ,1.25,なし,なし,買い,底固め,1,0.0,3584.0,4334.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8341.T
2026-08-13,8343,秋田銀行,プライム,8450.0,5.23,5.23,12.52,13.37,1.3,306.6,8110.0,8500.0,8100.0,8500.0,8500.0,7570.0,6740.0,7137.58,6747.16,6747.16,6,除外,96.18,64.91,5.68,72.84,7453.6,6552.53,5310.05,+2.36σ,1.13,陰線→陽線,なし,買い,底固め,1,0.0,7570.0,10210.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8343.T
2026-08-13,8344,山形銀行,プライム,4585.0,7.88,8.39,13.91,16.44,1.39,201.75,4280.0,4600.0,4320.0,4600.0,4600.0,4030.0,3555.0,3755.71,3528.92,3528.92,6,除外,98.48,62.35,5.53,70.01,3937.8,3381.16,2620.5,+2.66σ,1.1,なし,なし,買い,底固め,1,0.0,4030.0,5695.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8344.T
2026-08-13,8304,あおぞら銀行,プライム,3395.0,2.94,4.17,5.4,10.33,1.13,84.08,3347.0,3410.0,3315.0,3410.0,3410.0,3200.0,2847.5,2978.78,2840.47,2840.47,6,除外,94.64,78.28,1.68,80.34,3077.06,2829.79,2633.69,+2.01σ,0.89,陰線→陽線,通常,買い,底固め / アンチ,2,0.0,3200.0,3785.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/8304.T
2026-08-13,8345,岩手銀行,プライム,2474.0,4.7,4.92,8.8,11.32,0.97,96.62,2367.0,2506.0,2412.0,2506.0,2506.0,2282.0,2024.0,2154.43,2056.66,2056.66,6,除外,90.42,62.64,3.21,66.01,2222.48,2051.97,1671.0,+2.27σ,1.19,なし,なし,買い,底固め,1,0.0,2282.0,2858.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8345.T
2026-08-13,8346,東邦銀行,プライム,989.0,5.78,4.99,6.8,12.14,1.27,32.41,950.0,989.0,948.0,989.0,989.0,924.0,799.0,853.37,810.84,810.84,6,除外,100.0,64.86,4.14,69.21,881.96,790.83,664.9,+2.19σ,1.29,陰線→陽線,なし,買い,底固め,1,0.0,924.0,1119.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/8346.T
2026-08-13,4396,システムサポートホールディングス,プライム,1401.0,10.49,23.0,25.65,25.12,2.53,44.62,1300.0,1413.0,1300.0,1413.0,1413.0,1111.0,1065.0,1060.9,987.26,987.26,6,除外,96.37,69.43,2.95,85.99,1119.76,1052.33,1234.12,+3.62σ,3.39,なし,通常,買い,底固め / アンチ,2,0.0,1111.0,1981.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/4396.T
2026-08-13,4543,テルモ,プライム,2620.5,0.85,10.43,14.53,13.7,0.8,80.75,2625.5,2636.0,2571.0,2636.0,2636.0,2280.0,2133.0,2189.27,2054.64,2054.64,6,除外,95.65,64.34,4.46,72.34,2304.7,2234.96,2233.01,+2.20σ,1.27,陰線→陽線 / 長い下ヒゲ（ハンマー）,通常,買い,アンチ,1,0.0,2280.0,3301.5,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4543.T
2026-08-13,5805,ＳＷＣＣ,プライム,13930.0,2.58,7.48,9.25,19.19,0.62,833.51,13740.0,14280.0,13760.0,14280.0,14280.0,11400.0,10070.0,10680.63,9620.76,9620.76,6,除外,88.26,78.81,10.25,63.71,11687.2,13534.13,12438.2,+2.07σ,0.92,なし,通常,買い,底固め / アンチ,2,0.0,11400.0,18990.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/5805.T
2026-08-13,5830,いよぎんホールディングス,プライム,3979.0,3.89,4.35,10.19,12.42,0.91,142.28,3873.0,3987.0,3857.0,3987.0,3987.0,3610.0,3137.0,3424.52,3250.49,3250.49,6,除外,98.32,63.95,-0.41,70.56,3539.56,3249.95,2963.96,+2.19σ,0.87,なし,なし,買い,底固め,1,0.0,3610.0,4717.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/5830.T
2026-08-13,5832,ちゅうぎんフィナンシャルグループ,プライム,3535.0,3.91,4.43,5.59,6.11,0.97,103.67,3426.0,3541.0,3440.0,3541.0,3541.0,3304.0,3103.0,3266.41,3185.06,3185.06,6,除外,98.05,59.47,1.45,64.8,3331.48,3131.49,2841.2,+2.30σ,1.03,なし,なし,買い,底固め,1,0.0,3304.0,3997.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/5832.T
2026-08-13,8358,スルガ銀行,プライム,2880.0,2.75,5.3,6.16,7.31,0.97,87.37,2803.0,2893.0,2808.0,2893.0,2893.0,2671.0,2516.0,2623.45,2545.99,2545.99,6,除外,95.31,63.14,6.54,70.04,2683.92,2459.4,2081.52,+2.31σ,1.27,なし,なし,買い,底固め,1,0.0,2671.0,3298.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8358.T
2026-08-13,8334,群馬銀行,プライム,2740.5,2.87,5.61,6.72,6.99,1.01,75.82,2675.5,2748.0,2671.5,2748.0,2748.0,2531.5,2407.0,2505.69,2437.83,2437.83,6,除外,97.19,61.91,7.04,66.91,2561.56,2366.67,2084.94,+2.46σ,1.24,なし,なし,買い,底固め,1,0.0,2531.5,3158.5,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ、レンジ上限突破,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/8334.T
2026-08-13,6508,明電舎,プライム,11880.0,4.21,9.49,5.6,24.43,1.07,579.05,11420.0,11970.0,11350.0,11970.0,11970.0,10670.0,7800.0,8514.68,7329.86,7329.86,6,除外,95.0,83.55,13.9,70.09,9547.2,9683.2,7807.25,+1.84σ,1.19,なし,なし,買い,底固め,1,0.0,10670.0,14300.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、RSI安値切り上げ、レンジ上限突破,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6508.T
2026-08-13,6504,富士電機,プライム,14970.0,3.31,2.32,-0.2,11.86,0.44,735.12,14725.0,15085.0,14760.0,15085.0,15190.0,14055.0,11675.0,12537.11,11570.48,11570.48,6,除外,83.28,73.05,5.08,61.68,13383.2,14064.6,12384.72,+1.52σ,0.63,なし,強,買い,アンチ,1,0.0,13867.32,17175.35,2.0,直近2～5日まで下落、%K反転、%D方向改善,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6504.T
2026-08-13,3443,川田テクノロジーズ,プライム,1372.0,3.55,3.31,3.86,4.47,1.15,37.5,1361.0,1380.0,1337.0,1380.0,1404.0,1310.0,1250.0,1284.8,1260.85,1260.85,6,除外,73.55,67.04,2.33,62.04,1313.28,1315.11,1455.52,+2.64σ,1.2,陰線→陽線,強,買い,底固め / アンチ,2,0.0,1310.0,1496.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）、直近安値切り上げ、BB幅収縮、RSI安値切り上げ,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/3443.T
